,Survived,Pclass_1,Pclass_2,Pclass_3,Sex_1,Sex_2,Age,SibSp,Parch,Fare,Cabin_1,Cabin_2,Cabin_3,Cabin_4,Cabin_5,Cabin_6,Cabin_7,Cabin_8,Embarked_1,Embarked_2,Embarked_3,Embarked_4
870,0.0,1,0,0,1,0,-0.023401511436049183,0.0,0.0,0.0078958,0,0,0,0,0,0,0,1,1,0,0,0
871,1.0,0,1,0,0,1,0.1032190267368221,0.1,0.1,0.0525542,0,0,1,0,1,0,1,1,1,0,0,0
872,0.0,0,1,0,1,0,0.018805334621574576,0.0,0.0,0.005,0,1,1,1,0,1,0,0,1,0,0,0
873,0.0,1,0,0,1,0,0.1032190267368221,0.0,0.0,0.009,0,0,0,0,0,0,0,1,1,0,0,0
874,1.0,0,0,1,0,1,-0.011342412562442394,0.1,0.0,0.024,0,0,0,0,0,0,0,1,0,1,0,0
875,1.0,1,0,0,0,1,-0.08972655524088652,0.0,0.0,0.007225,0,0,0,0,0,0,0,1,0,1,0,0
876,0.0,1,0,0,1,0,-0.05957880805686955,0.0,0.0,0.0098458,0,0,0,0,0,0,0,1,1,0,0,0
877,0.0,1,0,0,1,0,-0.06560835749367294,0.0,0.0,0.0078958,0,0,0,0,0,0,0,1,1,0,0,0
878,0.0,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.0078958,0,0,0,0,0,0,0,1,1,0,0,0
879,1.0,0,1,0,0,1,0.15748497166805264,0.0,0.1,0.08315829999999999,1,0,0,1,0,0,1,0,0,1,0,0
880,1.0,0,0,1,0,1,-0.029431060872852577,0.0,0.1,0.026,0,0,0,0,0,0,0,1,1,0,0,0
881,0.0,1,0,0,1,0,0.018805334621574576,0.0,0.0,0.0078958,0,0,0,0,0,0,0,1,1,0,0,0
882,0.0,1,0,0,0,1,-0.04751970918326276,0.0,0.0,0.0105167,0,0,0,0,0,0,0,1,1,0,0,0
883,0.0,0,0,1,1,0,-0.011342412562442394,0.0,0.0,0.0105,0,0,0,0,0,0,0,1,1,0,0,0
884,0.0,1,0,0,1,0,-0.029431060872852577,0.0,0.0,0.00705,0,0,0,0,0,0,0,1,1,0,0,0
885,0.0,1,0,0,0,1,0.05498263124239494,0.0,0.5,0.029125,0,0,0,0,0,0,0,1,0,0,1,0
886,0.0,0,0,1,1,0,-0.01737196199924579,0.0,0.0,0.013,0,0,0,0,0,0,0,1,1,0,0,0
887,1.0,0,1,0,0,1,-0.06560835749367294,0.0,0.0,0.03,1,0,0,1,0,0,1,1,1,0,0,0
888,0.0,1,0,0,0,1,1.713701020890822e-16,0.1,0.2,0.02345,0,0,0,0,0,0,0,1,1,0,0,0
889,1.0,0,1,0,1,0,-0.023401511436049183,0.0,0.0,0.03,1,0,0,1,0,1,0,0,0,1,0,0
890,0.0,1,0,0,1,0,0.01277578518477118,0.0,0.0,0.00775,0,0,0,0,0,0,0,1,0,0,1,0
891,,1,0,0,1,0,0.027849658776779668,0.0,0.0,0.0078292,0,0,0,0,0,0,0,1,0,0,1,0
892,,1,0,0,0,1,0.1032190267368221,0.1,0.0,0.007,0,0,0,0,0,0,0,1,1,0,0,0
893,,0,0,1,1,0,0.19366226828887298,0.0,0.0,0.0096875,0,0,0,0,0,0,0,1,0,0,1,0
894,,1,0,0,1,0,-0.01737196199924579,0.0,0.0,0.0086625,0,0,0,0,0,0,0,1,1,0,0,0
895,,1,0,0,0,1,-0.04751970918326276,0.1,0.1,0.0122875,0,0,0,0,0,0,0,1,1,0,0,0
896,,1,0,0,1,0,-0.09575610467768991,0.0,0.0,0.009224999999999999,0,0,0,0,0,0,0,1,1,0,0,0
897,,1,0,0,0,1,0.0007166863111643934,0.0,0.0,0.0076292,0,0,0,0,0,0,0,1,0,0,1,0
898,,0,0,1,1,0,-0.023401511436049183,0.1,0.1,0.029,0,0,0,0,0,0,0,1,1,0,0,0
899,,1,0,0,0,1,-0.07163790693047634,0.0,0.0,0.0072292,0,0,0,0,0,0,0,1,0,1,0,0
900,,1,0,0,1,0,-0.053549258620066154,0.2,0.0,0.024149999999999998,0,0,0,0,0,0,0,1,1,0,0,0
901,,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.0078958,0,0,0,0,0,0,0,1,1,0,0,0
902,,0,1,0,1,0,0.0971894773000187,0.0,0.0,0.026,0,0,0,0,0,0,0,1,1,0,0,0
903,,0,1,0,0,1,-0.041490159746459365,0.1,0.0,0.0822667,1,0,0,1,0,1,0,1,1,0,0,0
904,,0,0,1,1,0,0.19969181772567637,0.1,0.0,0.026,0,0,0,0,0,0,0,1,1,0,0,0
905,,0,1,0,0,1,0.1032190267368221,0.1,0.0,0.061175,0,0,0,1,0,0,1,0,1,0,0,0
906,,0,0,1,0,1,-0.03546061030965597,0.1,0.0,0.0277208,0,0,0,0,0,0,0,1,0,1,0,0
907,,0,0,1,1,0,0.03086443349518136,0.0,0.0,0.01235,0,0,0,0,0,0,0,1,0,0,1,0
908,,1,0,0,1,0,-0.053549258620066154,0.0,0.0,0.007225,0,0,0,0,0,0,0,1,0,1,0,0
909,,1,0,0,0,1,-0.01737196199924579,0.1,0.0,0.007925,0,0,0,0,0,0,0,1,1,0,0,0
910,,1,0,0,0,1,0.0911599278632153,0.0,0.0,0.007225,0,0,0,0,0,0,0,1,0,1,0,0
911,,0,1,0,1,0,0.15145542223124925,0.1,0.0,0.0594,0,0,0,0,0,0,0,1,0,1,0,0
912,,1,0,0,1,0,-0.12590385186170688,0.0,0.1,0.0031707999999999997,0,0,0,0,0,0,0,1,1,0,0,0
913,,0,1,0,0,1,1.713701020890822e-16,0.0,0.0,0.0316833,0,0,0,0,0,0,0,1,1,0,0,0
914,,0,1,0,1,0,-0.053549258620066154,0.0,0.1,0.061379199999999995,0,0,0,0,0,0,0,1,0,1,0,0
915,,0,1,0,0,1,0.10924857617362549,0.1,0.3,0.262375,0,0,1,1,1,1,0,0,0,1,0,0
916,,1,0,0,1,0,0.12130767504723228,0.1,0.0,0.0145,0,0,0,0,0,0,0,1,1,0,0,0
917,,0,1,0,0,1,-0.04751970918326276,0.0,0.1,0.0619792,1,0,0,1,0,1,1,0,0,1,0,0
918,,1,0,0,1,0,-0.04450493446486106,0.0,0.0,0.007225,0,0,0,0,0,0,0,1,0,1,0,0
919,,0,1,0,1,0,0.06704173011600173,0.0,0.0,0.0305,1,0,0,1,0,1,1,1,1,0,0,0
920,,1,0,0,1,0,1.713701020890822e-16,0.2,0.0,0.021679200000000003,0,0,0,0,0,0,0,1,0,1,0,0
921,,0,0,1,1,0,0.12130767504723228,0.1,0.0,0.026,0,0,0,0,0,0,0,1,1,0,0,0
922,,0,0,1,1,0,-0.03546061030965597,0.2,0.0,0.0315,0,0,0,0,0,0,0,1,1,0,0,0
923,,1,0,0,0,1,0.018805334621574576,0.1,0.2,0.020575,0,0,0,0,0,0,0,1,1,0,0,0
924,,1,0,0,0,1,1.713701020890822e-16,0.1,0.2,0.02345,0,0,0,0,0,0,0,1,1,0,0,0
925,,0,1,0,1,0,0.0007166863111643934,0.1,0.0,0.05775,0,0,1,0,1,0,1,0,0,1,0,0
926,,1,0,0,1,0,-0.06862313221207464,0.0,0.0,0.0072292,0,0,0,0,0,0,0,1,0,1,0,0
927,,1,0,0,0,1,1.713701020890822e-16,0.0,0.0,0.00805,0,0,0,0,0,0,0,1,1,0,0,0
928,,1,0,0,0,1,-0.053549258620066154,0.0,0.0,0.0086625,0,0,0,0,0,0,0,1,1,0,0,0
929,,1,0,0,1,0,-0.029431060872852577,0.0,0.0,0.0095,0,0,0,0,0,0,0,1,1,0,0,0
930,,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.056495800000000006,0,0,0,0,0,0,0,1,1,0,0,0
931,,1,0,0,1,0,0.05498263124239494,0.0,0.1,0.0134167,0,0,0,0,0,0,0,1,0,1,0,0
932,,0,1,0,1,0,1.713701020890822e-16,0.0,0.0,0.02655,1,0,0,1,1,0,0,0,1,0,0,0
933,,1,0,0,1,0,0.06704173011600173,0.0,0.0,0.00785,0,0,0,0,0,0,0,1,1,0,0,0
934,,0,0,1,0,1,0.0007166863111643934,0.0,0.0,0.013,0,0,0,0,0,0,0,1,1,0,0,0
935,,0,1,0,0,1,0.0911599278632153,0.1,0.0,0.0525542,0,1,1,0,1,0,1,0,1,0,0,0
936,,1,0,0,1,0,-0.029431060872852577,0.0,0.0,0.007925,0,0,0,0,0,0,0,1,1,0,0,0
937,,0,1,0,1,0,0.0911599278632153,0.0,0.0,0.0297,1,0,0,1,1,0,0,1,0,1,0,0
938,,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.00775,0,0,0,0,0,0,0,1,0,0,1,0
939,,0,1,0,0,1,0.18160316941526622,0.0,0.0,0.0762917,0,0,1,0,1,0,0,0,0,1,0,0
940,,1,0,0,0,1,0.03689398293198476,0.0,0.2,0.0159,0,0,0,0,0,0,0,1,1,0,0,0
941,,0,1,0,1,0,-0.03546061030965597,0.1,0.0,0.06,1,0,0,1,1,0,1,0,1,0,0,0
942,,0,0,1,1,0,-0.01737196199924579,0.0,0.0,0.015033300000000001,0,0,0,0,0,0,0,1,0,1,0,0
943,,0,0,1,0,1,-0.05957880805686955,0.2,0.1,0.023,0,0,0,0,0,0,0,1,1,0,0,0
944,,0,1,0,0,1,-0.011342412562442394,0.3,0.2,0.263,0,0,0,0,1,0,0,1,1,0,0,0
945,,0,0,1,1,0,1.713701020890822e-16,0.0,0.0,0.0155792,0,0,0,0,0,0,0,1,0,1,0,0
946,,1,0,0,1,0,-0.11987430242490349,0.4,0.1,0.029125,0,0,0,0,0,0,0,1,0,0,1,0
947,,1,0,0,1,0,0.03086443349518136,0.0,0.0,0.0078958,0,0,0,0,0,0,0,1,1,0,0,0
948,,1,0,0,1,0,-0.029431060872852577,0.0,0.0,0.0076500000000000005,0,1,1,1,1,0,0,0,1,0,0,0
949,,1,0,0,1,0,1.713701020890822e-16,0.1,0.0,0.0161,0,0,0,0,0,0,0,1,1,0,0,0
950,,0,1,0,0,1,0.03689398293198476,0.0,0.0,0.262375,1,0,0,1,1,0,1,1,0,1,0,0
951,,1,0,0,1,0,-0.07766745636727973,0.0,0.0,0.0078958,0,0,0,0,0,0,0,1,1,0,0,0
952,,0,0,1,1,0,0.01277578518477118,0.0,0.0,0.0135,0,0,0,0,0,0,0,1,1,0,0,0
953,,1,0,0,1,0,-0.07163790693047634,0.0,0.0,0.00775,0,0,0,0,0,0,0,1,1,0,0,0
954,,1,0,0,0,1,-0.04751970918326276,0.0,0.0,0.007724999999999999,0,0,0,0,0,0,0,1,0,0,1,0
955,,0,1,0,1,0,-0.1017856541144933,0.2,0.2,0.262375,0,0,1,1,1,1,0,0,0,1,0,0
956,,0,0,1,0,1,1.713701020890822e-16,0.0,0.0,0.021,0,0,0,0,0,0,0,1,1,0,0,0
957,,1,0,0,0,1,-0.07163790693047634,0.0,0.0,0.0078792,0,0,0,0,0,0,0,1,0,0,1,0
958,,0,1,0,1,0,0.1032190267368221,0.0,0.0,0.0424,0,0,0,0,0,0,0,1,1,0,0,0
959,,0,1,0,1,0,0.006746235747967787,0.0,0.0,0.0285375,1,0,0,1,1,1,0,0,0,1,0,0
960,,0,1,0,0,1,0.18160316941526622,0.1,0.4,0.263,0,0,0,0,1,0,0,1,1,0,0,0
961,,1,0,0,0,1,-0.03546061030965597,0.0,0.0,0.00775,0,0,0,0,0,0,0,1,0,0,1,0
962,,1,0,0,1,0,-0.053549258620066154,0.0,0.0,0.0078958,0,0,0,0,0,0,0,1,1,0,0,0
963,,1,0,0,0,1,-0.005312863125639,0.0,0.0,0.007925,0,0,0,0,0,0,0,1,1,0,0,0
964,,0,1,0,1,0,-0.008327637844040697,0.0,0.0,0.0277208,1,0,0,1,1,1,0,1,0,1,0,0
965,,0,1,0,0,1,0.03086443349518136,0.0,0.0,0.2115,1,0,0,1,1,1,1,0,0,1,0,0
966,,0,1,0,1,0,0.01579055990317288,0.0,0.0,0.2115,1,0,0,1,1,1,1,1,0,1,0,0
967,,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.00805,0,0,0,0,0,0,0,1,1,0,0,0
968,,0,1,0,0,1,0.15145542223124925,0.2,0.0,0.0257,0,1,1,0,0,1,0,0,1,0,0,0
969,,0,0,1,1,0,0.0007166863111643934,0.0,0.0,0.013,0,0,0,0,0,0,0,1,1,0,0,0
970,,1,0,0,0,1,-0.03546061030965597,0.0,0.0,0.00775,0,0,0,0,0,0,0,1,0,0,1,0
971,,1,0,0,1,0,-0.14399250017211707,0.1,0.1,0.015245799999999999,0,0,0,0,0,0,0,1,0,1,0,0
972,,0,1,0,1,0,0.22381001547288995,0.1,0.0,0.2217792,1,0,1,0,0,0,0,0,1,0,0,0
973,,0,1,0,1,0,0.11527812561042888,0.0,0.0,0.026,0,0,0,0,0,0,0,1,1,0,0,0
974,,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.0078958,0,0,0,0,0,0,0,1,1,0,0,0
975,,0,0,1,1,0,1.713701020890822e-16,0.0,0.0,0.010708299999999999,0,0,0,0,0,0,0,1,0,0,1,0
976,,1,0,0,1,0,1.713701020890822e-16,0.1,0.0,0.0144542,0,0,0,0,0,0,0,1,0,1,0,0
977,,1,0,0,0,1,-0.01737196199924579,0.0,0.0,0.0078792,0,0,0,0,0,0,0,1,0,0,1,0
978,,1,0,0,0,1,-0.07163790693047634,0.0,0.0,0.00805,0,0,0,0,0,0,0,1,1,0,0,0
979,,1,0,0,0,1,1.713701020890822e-16,0.0,0.0,0.00775,0,0,0,0,0,0,0,1,0,0,1,0
980,,0,0,1,1,0,-0.16811069791933064,0.1,0.1,0.023,0,0,0,0,0,0,0,1,1,0,0,0
981,,1,0,0,0,1,-0.04751970918326276,0.1,0.0,0.013900000000000001,0,0,0,0,0,0,0,1,1,0,0,0
982,,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.007775000000000001,0,0,0,0,0,0,0,1,1,0,0,0
983,,0,1,0,0,1,-0.01737196199924579,0.1,0.2,0.052,0,1,1,1,0,0,1,1,1,0,0,0
984,,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.00805,0,0,0,0,0,0,0,1,1,0,0,0
985,,0,1,0,1,0,-0.029431060872852577,0.0,0.0,0.026,0,0,0,0,0,0,0,1,0,1,0,0
986,,1,0,0,1,0,-0.029431060872852577,0.0,0.0,0.007795799999999999,0,0,0,0,0,0,0,1,1,0,0,0
987,,0,1,0,0,1,0.27807596040412047,0.1,0.0,0.07884999999999999,1,0,0,0,0,0,0,0,1,0,0,0
988,,1,0,0,1,0,-0.005312863125639,0.0,0.0,0.007925,0,0,0,0,0,0,0,1,1,0,0,0
989,,1,0,0,0,1,-0.05957880805686955,0.0,0.0,0.0078542,0,0,0,0,0,0,0,1,1,0,0,0
990,,1,0,0,1,0,0.018805334621574576,0.0,0.0,0.00805,0,0,0,0,0,0,0,1,1,0,0,0
991,,0,1,0,0,1,0.07910082898960852,0.1,0.0,0.0554417,1,0,1,0,0,0,0,1,0,1,0,0
992,,0,0,1,1,0,-0.01737196199924579,0.1,0.0,0.026,0,0,0,0,0,0,0,1,1,0,0,0
993,,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.00775,0,0,0,0,0,0,0,1,0,0,1,0
994,,1,0,0,1,0,-0.023401511436049183,0.0,0.0,0.007775000000000001,0,0,0,0,0,0,0,1,1,0,0,0
995,,1,0,0,0,1,-0.08369700580408312,0.1,0.1,0.0085167,0,0,0,0,0,0,0,1,0,1,0,0
996,,1,0,0,1,0,-0.011342412562442394,0.0,0.0,0.022525,0,0,0,0,0,0,0,1,1,0,0,0
997,,1,0,0,1,0,-0.053549258620066154,0.0,0.0,0.007820800000000001,0,0,0,0,0,0,0,1,0,0,1,0
998,,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.00775,0,0,0,0,0,0,0,1,0,0,1,0
999,,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.0087125,0,0,0,0,0,0,0,1,1,0,0,0
1000,,0,0,1,1,0,-0.06862313221207464,0.0,0.0,0.013,1,0,1,0,0,0,1,0,1,0,0,0
1001,,0,0,1,1,0,0.06704173011600173,0.0,0.0,0.0150458,0,0,0,0,0,0,0,1,0,1,0,0
1002,,1,0,0,0,1,1.713701020890822e-16,0.0,0.0,0.0077792,0,0,0,0,0,0,0,1,0,0,1,0
1003,,0,1,0,0,1,0.03689398293198476,0.0,0.0,0.031679200000000005,1,0,1,0,0,0,1,1,0,1,0,0
1004,,1,0,0,0,1,-0.06862313221207464,0.0,0.0,0.0072832999999999995,0,0,0,0,0,0,0,1,0,0,1,0
1005,,0,1,0,0,1,0.19969181772567637,0.1,0.0,0.2217792,1,0,1,0,0,0,0,0,1,0,0,0
1006,,1,0,0,1,0,-0.07163790693047634,0.1,0.0,0.0144542,0,0,0,0,0,0,0,1,0,1,0,0
1007,,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.0064375,0,0,0,0,0,0,0,1,0,1,0,0
1008,,1,0,0,0,1,-0.17414024735613404,0.1,0.1,0.0167,0,0,0,0,0,1,0,1,1,0,0,0
1009,,0,1,0,1,0,0.03689398293198476,0.0,0.0,0.0752417,1,0,1,0,0,1,0,0,0,1,0,0
1010,,0,0,1,0,1,-0.005312863125639,0.1,0.0,0.026,0,0,0,0,0,0,0,1,1,0,0,0
1011,,0,0,1,0,1,-0.1078152035512967,0.0,0.0,0.01575,0,0,0,0,0,0,0,1,1,0,0,0
1012,,1,0,0,1,0,1.713701020890822e-16,0.1,0.0,0.00775,0,0,0,0,0,0,0,1,0,0,1,0
1013,,0,1,0,0,1,0.03086443349518136,0.1,0.0,0.05775,1,0,1,0,0,1,0,1,0,1,0,0
1014,,1,0,0,1,0,-0.011342412562442394,0.0,0.0,0.00725,0,0,0,0,0,0,0,1,1,0,0,0
1015,,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.00775,0,0,0,0,0,0,0,1,0,0,1,0
1016,,1,0,0,0,1,-0.07766745636727973,0.0,0.1,0.0161,0,0,0,0,0,0,0,1,1,0,0,0
1017,,1,0,0,1,0,-0.04751970918326276,0.0,0.0,0.007795799999999999,0,0,0,0,0,0,0,1,1,0,0,0
1018,,1,0,0,0,1,1.713701020890822e-16,0.2,0.0,0.02325,0,0,0,0,0,0,0,1,0,0,1,0
1019,,0,0,1,1,0,0.07307127955280512,0.0,0.0,0.013,0,0,0,0,0,0,0,1,1,0,0,0
1020,,1,0,0,1,0,-0.03546061030965597,0.0,0.0,0.00805,0,0,0,0,0,0,0,1,1,0,0,0
1021,,1,0,0,1,0,0.01277578518477118,0.0,0.0,0.00805,0,0,0,0,0,0,0,1,1,0,0,0
1022,,0,1,0,1,0,0.13939632335764246,0.0,0.0,0.0285,1,0,1,0,0,1,1,0,0,1,0,0
1023,,1,0,0,0,1,1.713701020890822e-16,0.0,0.4,0.0254667,0,0,0,0,0,0,0,1,1,0,0,0
1024,,1,0,0,1,0,1.713701020890822e-16,0.1,0.0,0.0064375,0,0,0,0,0,0,0,1,0,1,0,0
1025,,1,0,0,1,0,0.07910082898960852,0.0,0.0,0.0078958,0,0,0,0,0,0,0,1,1,0,0,0
1026,,1,0,0,1,0,-0.03546061030965597,0.0,0.0,0.0078542,0,0,0,0,0,0,0,1,1,0,0,0
1027,,1,0,0,1,0,-0.020386736717647486,0.0,0.0,0.007225,0,0,0,0,0,0,0,1,0,1,0,0
1028,,0,0,1,1,0,-0.023401511436049183,0.0,0.0,0.013,0,0,0,0,0,0,0,1,1,0,0,0
1029,,1,0,0,0,1,-0.041490159746459365,0.0,0.0,0.00805,0,0,0,0,0,0,0,1,1,0,0,0
1030,,1,0,0,1,0,0.061012180679198336,0.1,0.6,0.0469,0,0,0,0,0,0,0,1,1,0,0,0
1031,,1,0,0,0,1,-0.11987430242490349,0.5,0.2,0.0469,0,0,0,0,0,0,0,1,1,0,0,0
1032,,0,1,0,0,1,0.018805334621574576,0.0,0.0,0.15155000000000002,0,0,0,0,0,0,0,1,1,0,0,0
1033,,0,1,0,1,0,0.1876327188520696,0.1,0.3,0.262375,0,0,1,1,1,1,0,0,0,1,0,0
1034,,0,0,1,1,0,-0.011342412562442394,0.0,0.0,0.026,0,0,0,0,0,0,0,1,1,0,0,0
1035,,0,1,0,1,0,0.07307127955280512,0.0,0.0,0.02655,0,0,0,0,0,0,0,1,1,0,0,0
1036,,1,0,0,1,0,0.006746235747967787,0.3,0.0,0.018,0,0,0,0,0,0,0,1,1,0,0,0
1037,,0,1,0,1,0,1.713701020890822e-16,0.0,0.0,0.0518625,0,0,0,0,0,1,0,0,1,0,0,0
1038,,1,0,0,1,0,-0.04751970918326276,0.0,0.0,0.00805,0,0,0,0,0,0,0,1,1,0,0,0
1039,,0,1,0,1,0,1.713701020890822e-16,0.0,0.0,0.02655,0,0,0,0,0,0,0,1,1,0,0,0
1040,,0,0,1,1,0,0.0007166863111643934,0.1,0.1,0.026,0,0,0,0,0,0,0,1,1,0,0,0
1041,,0,1,0,0,1,-0.041490159746459365,0.0,0.1,0.08315829999999999,0,0,1,1,1,0,1,1,0,1,0,0
1042,,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.0078958,0,0,0,0,0,0,0,1,0,1,0,0
1043,,1,0,0,1,0,0.18461794413366792,0.0,0.0,0.0332954792813456,0,0,0,0,0,0,0,1,1,0,0,0
1044,,1,0,0,0,1,0.03689398293198476,0.0,0.2,0.0121833,0,0,0,0,0,0,0,1,1,0,0,0
1045,,1,0,0,1,0,-0.1017856541144933,0.4,0.2,0.0313875,0,0,0,0,0,0,0,1,1,0,0,0
1046,,1,0,0,1,0,-0.03546061030965597,0.0,0.0,0.007549999999999999,0,0,0,0,0,0,0,1,1,0,0,0
1047,,0,1,0,0,1,-0.005312863125639,0.0,0.0,0.2217792,1,0,1,0,0,1,1,1,1,0,0,0
1048,,1,0,0,0,1,-0.041490159746459365,0.0,0.0,0.0078542,0,0,0,0,0,0,0,1,1,0,0,0
1049,,0,1,0,1,0,0.07307127955280512,0.0,0.0,0.02655,1,0,1,0,1,0,0,0,1,0,0,0
1050,,1,0,0,0,1,-0.023401511436049183,0.0,0.2,0.013775,0,0,0,0,0,0,0,1,1,0,0,0
1051,,1,0,0,0,1,1.713701020890822e-16,0.0,0.0,0.0077333,0,0,0,0,0,0,0,1,0,0,1,0
1052,,1,0,0,1,0,-0.13796295073531367,0.1,0.1,0.015245799999999999,0,0,0,0,0,0,0,1,0,1,0,0
1053,,0,0,1,0,1,-0.023401511436049183,0.0,0.0,0.0135,0,0,0,0,0,0,0,1,1,0,0,0
1054,,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.007,0,0,0,0,0,0,0,1,1,0,0,0
1055,,0,0,1,1,0,0.06704173011600173,0.0,0.0,0.013,0,0,0,0,0,0,0,1,1,0,0,0
1056,,1,0,0,0,1,-0.023401511436049183,0.1,0.1,0.022025,0,0,0,0,0,0,0,1,1,0,0,0
1057,,0,1,0,1,0,0.10924857617362549,0.0,0.0,0.0504958,1,0,1,0,1,0,0,1,0,1,0,0
1058,,1,0,0,1,0,-0.07163790693047634,0.2,0.2,0.034375,0,0,0,0,0,0,0,1,1,0,0,0
1059,,0,1,0,0,1,1.713701020890822e-16,0.0,0.0,0.0277208,0,0,0,0,0,0,0,1,0,1,0,0
1060,,1,0,0,0,1,-0.04751970918326276,0.0,0.0,0.0089625,0,0,0,0,0,0,0,1,1,0,0,0
1061,,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.007549999999999999,0,0,0,0,0,0,0,1,1,0,0,0
1062,,1,0,0,1,0,-0.01737196199924579,0.0,0.0,0.007225,0,0,0,0,0,0,0,1,0,1,0,0
1063,,1,0,0,1,0,-0.041490159746459365,0.1,0.0,0.013900000000000001,0,0,0,0,0,0,0,1,1,0,0,0
1064,,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.0072292,0,0,0,0,0,0,0,1,0,1,0,0
1065,,1,0,0,1,0,0.061012180679198336,0.1,0.5,0.0313875,0,0,0,0,0,0,0,1,1,0,0,0
1066,,0,0,1,0,1,-0.08972655524088652,0.0,0.2,0.039,0,0,0,0,0,0,0,1,1,0,0,0
1067,,0,0,1,0,1,-0.05957880805686955,0.0,0.0,0.03675,0,0,0,0,0,0,0,1,1,0,0,0
1068,,0,1,0,1,0,0.14542587279444585,0.1,0.0,0.0554417,1,0,1,0,0,0,0,1,0,1,0,0
1069,,0,0,1,0,1,0.03689398293198476,0.0,0.3,0.039,0,0,1,0,0,0,1,0,1,0,0,0
1070,,0,1,0,0,1,0.20572136716247977,0.0,0.2,0.08315829999999999,1,0,1,0,1,0,1,0,0,1,0,0
1071,,0,0,1,1,0,0.0007166863111643934,0.0,0.0,0.013,0,0,0,0,0,0,0,1,1,0,0,0
1072,,0,1,0,1,0,0.04292353236878815,0.1,0.1,0.08315829999999999,1,0,1,0,1,0,1,1,0,1,0,0
1073,,0,1,0,0,1,-0.07163790693047634,0.1,0.0,0.0531,1,0,0,0,0,0,0,1,1,0,0,0
1074,,1,0,0,1,0,1.713701020890822e-16,0.0,0.0,0.00775,0,0,0,0,0,0,0,1,0,0,1,0
1075,,0,1,0,0,1,-0.01737196199924579,0.1,0.1,0.2475208,0,0,0,1,0,1,1,1,0,1,0,0
1076,,0,0,1,1,0,0.061012180679198336,0.0,0.0,0.016,0,0,0,0,0,0,0,1,1,0,0,0
1077,,0,0,1,0,1,-0.053549258620066154,0.0,0.1,0.021,0,0,0,0,0,0,0,1,1,0,0,0
1078,,1,0,0,1,0,-0.07766745636727973,0.2,0.0,0.00805,0,0,0,0,0,0,0,1,1,0,0,0
1079,,1,0,0,0,1,1.713701020890822e-16,0.8,0.2,0.06955,0,0,0,0,0,0,0,1,1,0,0,0
1080,,0,0,1,1,0,0.061012180679198336,0.0,0.0,0.013,0,0,0,0,0,0,0,1,1,0,0,0
1081,,0,0,1,1,0,0.02483488405837797,0.1,0.0,0.026,0,0,0,0,0,0,0,1,1,0,0,0
1082,,0,1,0,1,0,1.713701020890822e-16,0.0,0.0,0.026,0,0,0,0,0,0,0,1,1,0,0,0
1083,,1,0,0,1,0,-0.1108299782696984,0.1,0.1,0.0145,0,0,0,0,0,0,0,1,1,0,0,0
1084,,0,0,1,1,0,0.1876327188520696,0.0,0.0,0.01235,0,0,0,0,0,0,0,1,0,0,1,0
1085,,0,0,1,1,0,-0.13193340129851028,0.0,0.2,0.0325,0,0,0,0,0,0,0,1,1,0,0,0
1086,,1,0,0,1,0,0.018805334621574576,0.0,0.0,0.0078542,0,0,0,0,0,0,0,1,1,0,0,0
1087,,0,1,0,1,0,-0.14399250017211707,0.0,0.2,0.1345,0,0,1,1,1,1,1,0,0,1,0,0
1088,,1,0,0,0,1,-0.07163790693047634,0.0,0.0,0.007775000000000001,0,0,0,0,0,0,0,1,1,0,0,0
1089,,0,0,1,1,0,-0.041490159746459365,0.0,0.0,0.0105,0,0,0,0,0,0,0,1,1,0,0,0
1090,,1,0,0,0,1,1.713701020890822e-16,0.0,0.0,0.0081125,0,0,0,0,0,0,0,1,1,0,0,0
1091,,1,0,0,0,1,1.713701020890822e-16,0.0,0.0,0.0155,0,0,0,0,0,0,0,1,0,0,1,0
1092,,1,0,0,1,0,-0.17818004547879232,0.0,0.2,0.0144,0,0,0,0,0,0,0,1,1,0,0,0
1093,,0,1,0,1,0,0.1032190267368221,0.1,0.0,0.227525,0,1,1,1,1,0,0,1,0,1,0,0
1094,,0,0,1,0,1,-0.13193340129851028,0.1,0.1,0.026,0,0,0,0,0,0,0,1,1,0,0,0
1095,,0,0,1,1,0,-0.029431060872852577,0.0,0.0,0.0105,0,0,0,0,0,0,0,1,1,0,0,0
